Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 10:32:28 PM,119985653,9,11,54.0,116.0,6.0,6.0,6.0,0.0,16.0,6.0,10.545454545454543,5.222329678670935,1.4168360612247533,0.16668659543820627,6315034.368421053,7917688.662358662,20026289.0,475.0,100002433.0,12500304.125000002,7361858.084328623,21000878.0,2970850.0,119985653.0,11998565.3,7833768.3853517,20026289.0,212195.0,0,1,0,0,180,220,0.07500896794719282,0.09167762749101344,6.0,16.0,8.380952380952385,4.364357804719847,19.047619047619047,0,0,0,1,1,0,0,0,1.0,8.8,6.0,10.545454545454543,0,0,0,0,0,0,9,54,11,116,-1,252,9,0,1300652.0,1857205.5345659202,3994814.0,475.0,13697554.625,7115812.127862587,20026289.0,5013040.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 10:32:27 PM,108124216,12,12,72.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.92365963917331,1.7017464431834586,0.22196692737175547,4701052.869565216,6721953.786995126,20873485.0,293.0,108122770.0,9829342.727272727,7402424.28783209,20999601.0,2119740.0,108124216.0,9829474.181818182,7493588.30287988,20873485.0,210395.0,0,1,0,0,240,240,0.11098346368587772,0.11098346368587772,6.0,16.0,7.6,3.741657386773941,13.999999999999998,0,0,0,1,1,0,0,0,1.0,7.916666666666668,6.0,9.333333333333334,0,0,0,0,0,0,12,72,12,112,-1,252,12,0,1964684.375,2517887.779521781,7004237.0,550.0,11550806.0,7444823.644787737,20873485.0,5827391.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 10:33:45 PM,100004439,12,12,82.0,160.0,16.0,6.0,6.833333333333332,2.8867513459481287,38.0,6.0,13.333333333333332,11.097365234663368,2.4198925809683307,0.2399893468728923,4348019.0869565215,5995895.284344085,20096919.0,269.0,99999882.0,9090898.363636363,6497302.842226816,20995673.0,2905898.0,100003997.0,9091272.454545453,6856274.008477133,20096919.0,209666.0,0,1,0,0,240,240,0.11999467343644615,0.11999467343644615,6.0,38.0,9.919999999999998,8.455373045190456,71.49333333333333,0,0,0,1,1,0,0,0,1.0,10.333333333333334,6.833333333333332,13.333333333333336,0,0,0,0,0,0,12,82,12,160,-1,252,12,0,1653076.125,1785760.2670322189,3859193.0,269.0,10847423.5,5953773.431379247,20096919.0,5992573.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 10:33:46 PM,119437815,12,14,82.0,176.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,12.571428571428573,9.394878193129289,2.1601198916775233,0.21768650071168832,4777512.6,6772507.523871624,20932145.0,310.0,100001999.0,9091090.818181818,6946250.8504689885,21002892.0,2065131.0,119437815.0,9187524.230769232,7695422.833521367,20932145.0,202063.0,0,1,0,0,240,280,0.10047069263616384,0.1172158080755245,6.0,32.0,9.777777777777775,7.510676161988107,56.410256410256395,0,0,0,1,1,0,0,0,1.0,10.153846153846152,6.833333333333332,12.571428571428573,0,0,0,0,0,0,12,82,14,176,-1,252,12,0,2204058.0000000005,2836627.5291602374,8000912.0,357.0,12725668.875000002,6805259.1232437175,20932145.0,5998479.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 10:34:03 PM,119954565,12,15,82.0,176.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.733333333333334,7.478222350519508,2.1508143520840584,0.22508522289251767,4613637.115384616,6993960.33692553,20964671.0,316.0,99998688.0,9090789.818181816,7978253.794816255,21000818.0,1030472.0,119954565.0,8568183.214285713,8060491.124241672,20964671.0,203790.0,0,1,0,0,240,300,0.10003787684111896,0.12504734605139872,6.0,32.0,9.428571428571429,6.226755718067538,38.77248677248678,0,0,0,1,1,0,0,0,1.0,9.777777777777779,6.833333333333332,11.733333333333333,0,0,0,0,0,0,12,82,15,176,-1,252,12,0,1864201.5,2632062.541355299,7284857.0,316.0,13130119.125,7223659.370556161,20964671.0,5995004.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 10:34:09 PM,106016962,12,15,82.0,166.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.066666666666665,7.51633142531901,2.3392483176418506,0.2546762281303627,4077575.461538461,6469126.597041201,20854061.0,415.0,100012722.0,9092065.636363637,7784719.771761219,20998385.0,2009505.0,106016962.0,7572640.142857143,7838064.583689148,20854061.0,211028.0,0,1,0,0,240,300,0.11318943472460564,0.1414867934057571,6.0,32.0,9.071428571428571,6.121780008803849,37.476190476190474,0,0,0,1,1,0,0,0,1.0,9.407407407407408,6.833333333333332,11.066666666666665,0,0,0,0,0,0,12,82,15,166,-1,252,12,0,3062880.833333333,3590242.3772219843,8223321.0,415.0,12519464.142857142,7523124.621263637,20854061.0,5987380.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 10:34:26 PM,119359957,12,15,82.0,176.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.733333333333334,7.478222350519508,2.1615289288349864,0.2262065158083125,4590767.576923077,6352717.589624826,20870245.0,337.0,100000222.0,9090929.272727273,6827489.67936361,21000643.0,2124357.0,119359957.0,8525711.214285713,7240273.064537555,20870245.0,215079.0,0,1,0,0,240,300,0.10053622924813888,0.12567028656017362,6.0,32.0,9.428571428571429,6.226755718067538,38.77248677248677,0,0,0,1,1,0,0,0,1.0,9.777777777777779,6.833333333333332,11.733333333333333,0,0,0,0,0,0,12,82,15,176,-1,252,12,0,1881871.7777777785,2225615.29298949,6000905.0,474.0,11380345.666666664,6586215.833164481,20870245.0,5602720.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 10:34:29 PM,108976887,13,14,88.0,160.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,11.428571428571429,7.6632417895610425,2.2757119131142,0.2477589582825944,4191418.7307692314,5932758.50391127,20025317.0,412.0,108971451.0,9080954.250000002,6510280.43193763,20998935.0,2970240.0,108976887.0,8382837.461538463,7010383.193138609,20025317.0,202204.0,0,1,0,0,260,280,0.11929135028421207,0.12846760799838225,6.0,32.0,9.071428571428571,6.121780008803851,37.476190476190474,0,0,0,1,1,0,0,0,1.0,9.407407407407408,6.769230769230768,11.428571428571427,0,0,0,0,0,0,13,88,14,160,-1,252,13,0,2290032.25,2882477.8503809012,8144606.0,412.0,11331482.0,6084023.097081569,20025317.0,5990833.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 10:34:36 PM,119829228,14,17,94.0,214.0,16.0,6.0,6.7142857142857135,2.672612419124244,32.0,6.0,12.588235294117643,8.711047752203893,2.5703244954561497,0.25870149142578136,3994307.6,6129714.164313693,20878665.0,326.0,116128257.0,8932942.846153848,7365972.196100297,21000244.0,128370.0,119829228.0,7489326.75,7493689.479011128,20878665.0,130727.0,0,1,0,0,280,340,0.1168329316116432,0.14186855981413818,6.0,32.0,9.812499999999998,7.154684907739282,51.18951612903224,0,0,0,1,1,0,0,0,1.0,10.129032258064516,6.7142857142857135,12.588235294117649,0,0,0,0,0,0,14,94,17,214,-1,252,14,0,1744858.111111111,1658224.0089610515,3301294.0,400.0,11158317.777777778,7041804.2386283325,20878665.0,5992396.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 10:35:45 PM,119865345,14,15,84.0,166.0,6.0,6.0,6.0,0.0,32.0,6.0,11.066666666666665,7.5163314253190086,2.0856737199563398,0.24193815151493536,4280905.178571428,6147463.998698243,20083326.0,385.0,118912296.0,9147099.692307692,6832752.269583775,20996391.0,2906045.0,119865345.0,8561810.357142858,7338391.983265927,20083326.0,202915.0,0,1,0,0,280,300,0.11679772831755499,0.12514042319738036,6.0,32.0,8.866666666666664,5.958091185498309,35.49885057471265,0,0,0,1,1,0,0,0,1.0,9.172413793103447,6.0,11.066666666666665,0,0,0,0,0,0,14,84,15,166,-1,252,14,0,2166820.2222222225,2109761.163696129,4913652.0,664.0,11151479.777777778,6722523.158330337,20083326.0,6003298.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 10:35:47 PM,118057836,14,15,84.0,150.0,6.0,6.0,6.0,0.0,16.0,6.0,10.0,5.0709255283711,1.9820793598147943,0.24564231382320104,4216351.285714286,6339720.675489208,20932722.0,350.0,118056499.0,9081269.153846156,7344061.389101593,21000731.0,2055451.0,118057836.0,8432702.57142857,7564140.215713643,20932722.0,207124.0,0,1,0,0,280,300,0.11858594460430395,0.1270563692188971,6.0,16.0,8.0,4.0683810217248615,16.551724137931036,0,0,0,1,1,0,0,0,1.0,8.275862068965518,6.0,10.0,0,0,0,0,0,0,14,84,15,150,-1,252,14,0,1709459.2222222222,1683863.521884254,3630550.0,350.0,11408039.222222222,6860505.622354955,20932722.0,5999743.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 10:36:04 PM,109034557,13,14,78.0,144.0,6.0,6.0,6.0,0.0,16.0,6.0,10.285714285714283,5.135525910130955,2.036051744585893,0.2476279148820681,4193636.807692309,5888935.918275695,20964735.0,318.0,109033835.0,9086152.916666668,6356372.0171584925,20966042.0,2031002.0,109034557.0,8387273.615384616,6993181.543135922,20964735.0,204441.0,0,1,0,0,260,280,0.11922825531358833,0.12839965956847973,6.0,16.0,8.142857142857144,4.178554470186725,17.460317460317462,0,0,0,1,1,0,0,0,1.0,8.444444444444445,6.0,10.285714285714286,0,0,0,0,0,0,13,78,14,144,-1,252,13,0,1694191.666666667,1732883.9479574217,4033192.0,318.0,10420720.333333334,6177414.063199038,20964735.0,6001671.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 10:36:16 PM,119939074,11,14,66.0,154.0,6.0,6.0,6.0,0.0,16.0,6.0,11.000000000000002,5.1887452166277095,1.8342646200520107,0.20843916136954665,4997461.416666666,6828892.288655782,20846209.0,866.0,114156317.0,11415631.7,7500360.118649297,21062888.0,2084636.0,119939074.0,9226082.615384614,7587436.296069978,20846209.0,206489.0,0,1,0,0,220,280,0.09171323100260054,0.11672593036694613,6.0,16.0,8.692307692307695,4.523443208612048,20.461538461538453,0,0,0,1,1,0,0,0,1.0,9.04,6.0,11.0,0,0,0,0,0,0,11,66,14,154,-1,252,11,0,1352607.2222222222,1605076.9551444238,3210251.0,866.0,11973956.555555554,6658016.808997765,20846209.0,5781465.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 10:36:38 PM,119983233,12,15,72.0,160.0,6.0,6.0,6.0,0.0,16.0,6.0,10.666666666666666,5.1639777949432215,1.9336035060832208,0.22503144251830587,4614739.730769232,6453628.121491461,20025060.0,431.0,119000516.0,10818228.727272727,6807815.033976013,20998920.0,2970490.0,119983233.0,8570230.92857143,7394158.534009297,20025060.0,221071.0,0,1,0,0,240,300,0.10001397445258038,0.12501746806572547,6.0,16.0,8.500000000000004,4.409585518440983,19.444444444444443,0,0,0,1,1,0,0,0,1.0,8.814814814814815,6.0,10.666666666666666,0,0,0,0,0,0,12,72,15,160,-1,252,12,0,1459875.888888889,1809212.211794573,3988214.0,494.0,11762400.222222226,6274287.931426558,20025060.0,6003655.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 10:36:39 PM,106002292,10,12,60.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.6226064243969367,0.20754268219030586,5047728.190476188,7086931.457326942,20871124.0,273.0,99993066.0,11110340.666666666,7968934.145035254,20999981.0,2121409.0,106002292.0,9636572.000000002,7822270.747868178,20871124.0,205010.0,0,1,0,0,200,240,0.09433758281377537,0.11320509937653045,6.0,16.0,7.7391304347826075,3.8755338788158977,15.019762845849801,0,0,0,1,1,0,0,0,1.0,8.090909090909092,6.0,9.333333333333334,0,0,0,0,0,0,10,60,12,112,-1,252,10,0,1369341.1428571427,1710021.0328813142,3294217.0,481.0,12052078.875,7131688.16338559,20871124.0,6003225.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 10:36:27 PM,118130814,14,15,84.0,150.0,6.0,6.0,6.0,0.0,16.0,6.0,10.0,5.0709255283711,1.9808548851614616,0.2454905626909504,4218957.642857144,6208845.024573191,20867034.0,338.0,118126788.0,9086676.0,7043024.124976157,21000585.0,2124561.0,118130814.0,8437915.285714285,7358345.671937928,20867034.0,209515.0,0,1,0,0,280,300,0.11851268543701053,0.12697787725393986,6.0,16.0,8.0,4.0683810217248615,16.551724137931032,0,0,0,1,1,0,0,0,1.0,8.275862068965518,6.0,10.0,0,0,0,0,0,0,14,84,15,150,-1,252,14,0,2184613.888888889,2445188.9634591355,6991097.0,338.0,10940631.0,7099235.284687867,20867034.0,5358287.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 10:38:05 PM,111915917,9,12,64.0,158.0,16.0,6.0,7.111111111111112,3.333333333333333,32.0,6.0,13.166666666666668,7.744010393181106,1.9836320511942909,0.18764086970756805,5595795.85,7834883.562167442,20544484.0,339.0,111915559.0,13989444.875,7814532.80265306,20910606.0,1007012.0,111126143.0,10102376.636363637,8551473.08586404,20544921.0,207722.0,0,1,0,0,180,240,0.08041751558895774,0.10722335411861032,6.0,32.0,10.363636363636363,6.7509819712214885,45.57575757575758,0,0,0,1,1,0,0,0,1.0,10.857142857142858,7.111111111111112,13.166666666666664,0,0,0,0,0,0,9,64,12,158,-1,251,9,0,961553.4285714286,1666140.1452916916,3860437.0,339.0,14831033.857142858,6233560.843385569,20544484.0,6002396.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 10:38:06 PM,118068152,11,13,76.0,164.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,12.615384615384615,7.676136848902378,2.0327242862241124,0.20327242862241124,5133397.9130434785,7365580.256209548,20931646.0,287.0,118067174.0,11806717.4,8372645.634522794,20999572.0,2000096.0,115285047.0,9607087.249999998,8244002.336484155,20931646.0,202013.0,0,1,0,0,220,260,0.09316652978527183,0.11010589883713942,6.0,32.0,9.840000000000003,6.478682993736715,41.97333333333332,0,0,0,1,1,0,0,0,1.0,10.25,6.909090909090909,12.615384615384615,0,0,0,0,0,0,11,76,13,164,-1,251,11,0,893715.5714285716,1552675.6035286163,3629272.0,287.0,14740189.0,6369002.706034229,20931646.0,6004342.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 10:38:14 PM,119996614,10,13,60.0,128.0,6.0,6.0,6.0,0.0,16.0,6.0,9.846153846153848,5.063696835418334,1.5667108740251618,0.19167207501371664,5454391.545454546,7598879.921472643,20964983.0,247.0,99000287.0,11000031.888888888,7904666.9955567615,20996494.0,1033285.0,119996614.0,9999717.833333332,8276543.232540018,20964983.0,212682.0,0,1,0,0,200,260,0.08333568478857245,0.1083363902251442,6.0,16.0,8.083333333333336,4.1485111699905355,17.21014492753623,0,0,0,1,1,0,0,0,1.0,8.434782608695652,6.0,9.846153846153848,0,0,0,0,0,0,10,60,13,128,-1,251,10,0,1396347.8749999998,2014966.828182853,5000293.0,247.0,13534783.25,7318197.4093342675,20964983.0,5998163.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 10:38:19 PM,117011488,11,13,66.0,118.0,6.0,6.0,6.0,0.0,16.0,6.0,9.076923076923077,4.803844614152613,1.5724951724398206,0.2051080659704114,5087456.0,7556963.938807627,20847111.0,849.0,110995874.0,11099587.4,8649190.820277007,20999223.0,2144900.0,117011488.0,9750957.333333332,8498383.811851941,20847111.0,208585.0,0,1,0,0,220,260,0.09400786356977188,0.1111002024006395,6.0,16.0,7.6,3.741657386773941,13.999999999999998,0,0,0,1,1,0,0,0,1.0,7.916666666666668,6.0,9.076923076923077,0,0,0,0,0,0,11,66,13,118,-1,252,11,0,1351726.2857142857,1683830.9862448303,3221740.0,1490.0,13443233.0,7461445.253894373,20847111.0,5988022.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 10:38:44 PM,102149343,14,16,94.0,198.0,16.0,6.0,6.7142857142857135,2.672612419124244,32.0,6.0,12.374999999999998,8.950791398902483,2.8585597461943535,0.29368764515695417,3522391.137931035,5586973.91815949,20873619.0,418.0,100120028.0,7701540.615384614,7001322.915043692,21000556.0,119201.0,102149343.0,6809956.199999998,6939470.856093407,20873619.0,200581.0,0,1,0,0,280,320,0.1370542344065786,0.15663341075037554,6.0,32.0,9.935483870967742,7.2384873367804685,52.395698924731185,0,0,0,1,1,0,0,0,1.0,10.266666666666667,6.7142857142857135,12.375,0,0,0,0,0,0,14,94,16,198,-1,251,14,0,1967899.625,1705447.435890647,3997304.0,418.0,10800690.875000002,6171361.414491375,20873619.0,5997676.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 10:38:42 PM,109221337,12,15,82.0,166.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.066666666666665,7.5163314253190086,2.270618606325978,0.2472044450435541,4200820.653846153,6330256.027618699,20024357.0,327.0,102999920.0,9363629.09090909,7471451.595005424,21000132.0,5506.0,109221337.0,7801524.071428573,7421022.042296813,20024357.0,3481.0,0,1,0,0,240,300,0.1098686422415796,0.1373358028019745,6.0,32.0,9.071428571428571,6.121780008803851,37.476190476190474,0,0,0,1,1,0,0,0,1.0,9.407407407407408,6.833333333333332,11.066666666666665,0,0,0,0,0,0,12,82,15,166,-1,251,12,0,1537850.75,2335526.13135112,5988326.0,1178.0,10744152.222222222,6977043.237562077,20024357.0,5007010.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 10:38:46 PM,119135589,13,15,88.0,176.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,11.733333333333333,7.478222350519509,2.215962519814293,0.2350263278590917,4412429.222222222,5821621.400066793,20870214.0,396.0,119131415.0,9927617.916666666,6330889.4142291285,20998975.0,2144420.0,119135589.0,8509684.92857143,6331296.259952295,20870214.0,212376.0,0,1,0,0,260,300,0.10911936650600687,0.12590696135308485,6.0,32.0,9.310344827586208,6.147609571880428,37.793103448275865,0,0,0,1,1,0,0,0,1.0,9.642857142857142,6.769230769230768,11.733333333333333,0,0,0,0,0,0,13,88,15,176,-1,251,13,0,2338012.666666667,3647878.186794037,10999547.0,396.0,10898855.222222222,5833210.787164792,20870214.0,5985789.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 10:40:06 PM,112009449,11,16,66.0,156.0,6.0,6.0,6.0,0.0,16.0,6.0,9.75,5.0,1.9819756456439668,0.24105109203777975,4308055.730769231,6370970.914708152,20545436.0,405.0,91914510.0,9191451.000000002,6228607.487162226,21022517.0,2885125.0,112009449.0,7467296.6000000015,7570058.869925204,20546376.0,405.0,0,1,0,0,220,320,0.0982060004598362,0.14284509157794356,6.0,16.0,8.142857142857146,4.178554470186723,17.460317460317462,0,0,0,1,1,0,0,0,1.0,8.444444444444445,6.0,9.75,0,0,0,0,0,0,11,66,16,156,-1,251,11,0,2232849.5,2637141.9809167325,5997719.0,410.0,11768209.25,6981565.82928283,20545436.0,6005994.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 10:40:11 PM,107008616,11,16,66.0,156.0,6.0,6.0,6.0,0.0,16.0,6.0,9.75,5.0,2.074599301424476,0.25231613125432817,4115716.0000000005,6349909.74256104,20929033.0,279.0,86070700.0,8607070.0,6709461.093950923,20999690.0,2067699.0,107008616.0,7133907.733333332,7647743.015702248,20929033.0,329.0,0,1,0,0,220,320,0.10279546088139296,0.1495206703729352,6.0,16.0,8.142857142857146,4.178554470186723,17.460317460317462,0,0,0,1,1,0,0,0,1.0,8.444444444444445,6.0,9.75,0,0,0,0,0,0,11,66,16,156,-1,251,11,0,2803732.0,2467540.883623613,6000011.0,330.0,12483076.57142857,7192432.486719841,20929033.0,6000421.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 10:40:14 PM,108019139,12,16,72.0,208.0,6.0,6.0,6.0,0.0,32.0,6.0,12.999999999999998,8.824209124146293,2.5921332329819813,0.2592133232981981,4000708.8518518526,6559187.411048964,20962167.0,217.0,108018593.0,9819872.090909092,7792355.763017426,21000468.0,1003203.0,108019139.0,7201275.933333335,7871508.858013769,20962167.0,966.0,0,1,0,0,240,320,0.11109142427065634,0.14812189902754178,6.0,32.0,10.206896551724137,7.41320882105924,54.95566502463053,0,0,0,1,1,0,0,0,1.0,10.571428571428571,6.0,13.0,0,0,0,0,0,0,12,72,16,208,-1,251,12,0,1215473.375,1445689.4347357438,3080615.0,288.0,12286877.875,6821623.502429618,20962167.0,6004188.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 10:40:31 PM,119001187,12,16,72.0,192.0,6.0,6.0,6.0,0.0,32.0,6.0,12.0,7.302967433402214,2.2184652662330167,0.2352917706610775,4407451.3703703685,6259360.682431473,20841423.0,978.0,116000464.0,10545496.727272727,6954486.751316133,20998858.0,2146727.0,116853482.0,7790232.133333334,7472658.745549623,20841423.0,6016.0,0,1,0,0,240,320,0.10083933028331894,0.13445244037775858,6.0,32.0,9.6551724137931,6.2351300941231695,38.87684729064039,0,0,0,1,1,0,0,0,1.0,10.0,6.0,12.0,0,0,0,0,0,0,12,72,16,192,-1,251,12,0,2609896.75,3165018.413039048,7995450.0,1342.0,11802070.625,7119778.3251754185,20841423.0,6003905.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 10:40:51 PM,118001388,10,12,60.0,122.0,6.0,6.0,6.0,0.0,16.0,6.0,10.166666666666666,5.149286505444373,1.5423547390815435,0.18643848494392284,5619113.714285715,7308879.411450678,20024736.0,458.0,118000930.0,13111214.444444446,7426929.859702563,21000920.0,4000530.0,118000252.0,10727295.636363637,7683072.34452932,20024736.0,211848.0,0,1,0,0,200,240,0.0847447658836013,0.10169371906032157,6.0,16.0,8.173913043478265,4.2174116783665,17.786561264822137,0,0,0,1,1,0,0,0,1.0,8.545454545454545,6.0,10.166666666666666,0,0,0,0,0,0,10,60,12,122,-1,251,10,0,1498562.375,2065222.3836693326,4000530.0,458.0,13124398.875,6690669.9735234585,20024736.0,5997553.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 10:40:46 PM,109303275,12,13,72.0,128.0,6.0,6.0,6.0,0.0,16.0,6.0,9.846153846153848,5.063696835418334,1.8297713403372409,0.2287214175421551,4554303.125000001,6630738.405431023,20880272.0,344.0,108128595.0,9829872.272727273,7437747.38691787,20999801.0,2121318.0,109303275.0,9108606.250000002,7647887.747798393,20880272.0,199970.0,0,1,0,0,240,260,0.10978628042023443,0.11893513712192065,6.0,16.0,8.30769230769231,4.296689244236598,18.461538461538463,0,0,0,1,1,0,0,0,1.0,8.64,6.0,9.846153846153848,0,0,0,0,0,0,12,72,13,128,-1,251,12,0,1965420.375,2309848.371935015,6122423.0,344.0,11697390.5,7327904.502991523,20880272.0,6005706.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 10:41:06 PM,119359754,11,14,66.0,154.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,5.1887452166277095,1.8431673376270528,0.20945083382125604,4973323.083333334,6815001.986462098,20865472.0,561.0,116150052.0,11615005.2,7465917.664708587,20999875.0,2125926.0,119359754.0,9181519.538461538,7530789.138649986,20865472.0,212277.0,0,1,0,0,220,280,0.09215836688135266,0.1172924669399034,6.0,16.0,8.692307692307695,4.523443208612048,20.461538461538463,0,0,0,1,1,0,0,0,1.0,9.04,6.0,11.0,0,0,0,0,0,0,11,66,14,154,-1,251,11,0,1896013.25,3193893.0992785837,8943379.0,561.0,12622813.375,6948275.669182678,20865472.0,6003446.0,NORMAL
